date,temp_celsius,location,latitude,longitude
2017-05-11,4.0,Better_Zone_2,57.2,17.0
2017-05-12,6.3,Better_Zone_2,57.2,17.0
2017-05-13,9.2,Better_Zone_2,57.2,17.0
2017-05-14,11.7,Better_Zone_2,57.2,17.0
2017-05-15,10.7,Better_Zone_2,57.2,17.0
2017-05-16,8.8,Better_Zone_2,57.2,17.0
2017-05-17,10.7,Better_Zone_2,57.2,17.0
2017-05-18,14.8,Better_Zone_2,57.2,17.0
2017-05-19,16.0,Better_Zone_2,57.2,17.0
2017-05-20,14.6,Better_Zone_2,57.2,17.0
2017-05-21,14.2,Better_Zone_2,57.2,17.0
2017-05-22,15.0,Better_Zone_2,57.2,17.0
2017-05-23,13.8,Better_Zone_2,57.2,17.0
2017-05-24,14.7,Better_Zone_2,57.2,17.0
2017-05-25,15.5,Better_Zone_2,57.2,17.0
2017-05-26,15.5,Better_Zone_2,57.2,17.0
2017-05-27,20.1,Better_Zone_2,57.2,17.0
2017-05-28,20.6,Better_Zone_2,57.2,17.0
2017-05-29,16.7,Better_Zone_2,57.2,17.0
2017-05-30,14.2,Better_Zone_2,57.2,17.0
2017-05-31,13.7,Better_Zone_2,57.2,17.0
2017-06-01,13.5,Better_Zone_2,57.2,17.0
2017-06-02,11.1,Better_Zone_2,57.2,17.0
2017-06-03,10.3,Better_Zone_2,57.2,17.0
2017-06-04,12.6,Better_Zone_2,57.2,17.0
2017-06-05,14.7,Better_Zone_2,57.2,17.0
2017-06-06,15.0,Better_Zone_2,57.2,17.0
2017-06-07,14.1,Better_Zone_2,57.2,17.0
2017-06-08,13.7,Better_Zone_2,57.2,17.0
2017-06-09,14.0,Better_Zone_2,57.2,17.0
2017-06-10,16.5,Better_Zone_2,57.2,17.0
2017-06-11,16.4,Better_Zone_2,57.2,17.0
2017-06-12,16.4,Better_Zone_2,57.2,17.0
2017-06-13,15.6,Better_Zone_2,57.2,17.0
2017-06-14,16.9,Better_Zone_2,57.2,17.0
2017-06-15,17.4,Better_Zone_2,57.2,17.0
2017-06-16,14.9,Better_Zone_2,57.2,17.0
2017-06-17,16.7,Better_Zone_2,57.2,17.0
2017-06-18,20.6,Better_Zone_2,57.2,17.0
2017-06-19,21.2,Better_Zone_2,57.2,17.0
2017-06-20,19.0,Better_Zone_2,57.2,17.0
2017-06-21,16.6,Better_Zone_2,57.2,17.0
2017-06-22,16.4,Better_Zone_2,57.2,17.0
2017-06-23,16.2,Better_Zone_2,57.2,17.0
2017-06-24,16.7,Better_Zone_2,57.2,17.0
2017-06-25,15.5,Better_Zone_2,57.2,17.0
2017-06-26,15.6,Better_Zone_2,57.2,17.0
2017-06-27,16.1,Better_Zone_2,57.2,17.0
2017-06-28,16.0,Better_Zone_2,57.2,17.0
2017-06-29,15.3,Better_Zone_2,57.2,17.0
2017-06-30,14.6,Better_Zone_2,57.2,17.0
2017-07-01,14.1,Better_Zone_2,57.2,17.0
2017-07-02,17.1,Better_Zone_2,57.2,17.0
2017-07-03,16.0,Better_Zone_2,57.2,17.0
2017-07-04,14.2,Better_Zone_2,57.2,17.0
2017-07-05,15.3,Better_Zone_2,57.2,17.0
2017-07-06,16.2,Better_Zone_2,57.2,17.0
2017-07-07,15.8,Better_Zone_2,57.2,17.0
2017-07-08,15.9,Better_Zone_2,57.2,17.0
2017-07-09,17.2,Better_Zone_2,57.2,17.0
2017-07-10,16.5,Better_Zone_2,57.2,17.0
2017-07-11,17.5,Better_Zone_2,57.2,17.0
2017-07-12,17.3,Better_Zone_2,57.2,17.0
2017-07-13,17.0,Better_Zone_2,57.2,17.0
2017-07-14,16.5,Better_Zone_2,57.2,17.0
2017-07-15,17.3,Better_Zone_2,57.2,17.0
2017-07-16,16.7,Better_Zone_2,57.2,17.0
2017-07-17,17.2,Better_Zone_2,57.2,17.0
2017-07-18,17.4,Better_Zone_2,57.2,17.0
2017-07-19,17.7,Better_Zone_2,57.2,17.0
2017-07-20,17.4,Better_Zone_2,57.2,17.0
2017-07-21,17.0,Better_Zone_2,57.2,17.0
2017-07-22,17.2,Better_Zone_2,57.2,17.0
2017-07-23,17.3,Better_Zone_2,57.2,17.0
2017-07-24,17.9,Better_Zone_2,57.2,17.0
2017-07-25,17.5,Better_Zone_2,57.2,17.0
2017-07-26,18.0,Better_Zone_2,57.2,17.0
2017-07-27,18.8,Better_Zone_2,57.2,17.0
2017-07-28,19.0,Better_Zone_2,57.2,17.0
2017-07-29,18.1,Better_Zone_2,57.2,17.0
2017-07-30,18.1,Better_Zone_2,57.2,17.0
2017-07-31,19.7,Better_Zone_2,57.2,17.0
2017-08-01,18.8,Better_Zone_2,57.2,17.0
2017-08-02,18.7,Better_Zone_2,57.2,17.0
2017-08-03,17.8,Better_Zone_2,57.2,17.0
2017-08-04,17.6,Better_Zone_2,57.2,17.0
2017-08-05,17.8,Better_Zone_2,57.2,17.0
2017-08-06,17.0,Better_Zone_2,57.2,17.0
2017-08-07,17.0,Better_Zone_2,57.2,17.0
2017-08-08,18.3,Better_Zone_2,57.2,17.0
2017-08-09,19.1,Better_Zone_2,57.2,17.0
2017-08-10,19.6,Better_Zone_2,57.2,17.0
2017-08-11,18.3,Better_Zone_2,57.2,17.0
2017-08-12,19.0,Better_Zone_2,57.2,17.0
2017-08-13,17.7,Better_Zone_2,57.2,17.0
2017-08-14,17.0,Better_Zone_2,57.2,17.0
2017-08-15,16.6,Better_Zone_2,57.2,17.0
2017-08-16,18.4,Better_Zone_2,57.2,17.0
2017-08-17,17.9,Better_Zone_2,57.2,17.0
2017-08-18,18.7,Better_Zone_2,57.2,17.0
2017-08-19,17.9,Better_Zone_2,57.2,17.0
2017-08-20,16.4,Better_Zone_2,57.2,17.0
2017-08-21,15.4,Better_Zone_2,57.2,17.0
2017-08-22,15.0,Better_Zone_2,57.2,17.0
2017-08-23,14.7,Better_Zone_2,57.2,17.0
2017-08-24,16.3,Better_Zone_2,57.2,17.0
2017-08-25,15.9,Better_Zone_2,57.2,17.0
2017-08-26,16.1,Better_Zone_2,57.2,17.0
2017-08-27,15.2,Better_Zone_2,57.2,17.0
2017-08-28,15.1,Better_Zone_2,57.2,17.0
2017-08-29,17.1,Better_Zone_2,57.2,17.0
2017-08-30,18.6,Better_Zone_2,57.2,17.0
2017-08-31,19.0,Better_Zone_2,57.2,17.0
2017-09-01,15.9,Better_Zone_2,57.2,17.0
2017-09-02,14.5,Better_Zone_2,57.2,17.0
2017-09-03,13.7,Better_Zone_2,57.2,17.0
2017-09-04,15.6,Better_Zone_2,57.2,17.0
2017-09-05,15.8,Better_Zone_2,57.2,17.0
2017-09-06,14.2,Better_Zone_2,57.2,17.0
2017-09-07,12.9,Better_Zone_2,57.2,17.0
2017-09-08,12.5,Better_Zone_2,57.2,17.0
2017-09-09,15.0,Better_Zone_2,57.2,17.0
2017-09-10,14.8,Better_Zone_2,57.2,17.0
2017-09-11,15.6,Better_Zone_2,57.2,17.0
2017-09-12,15.1,Better_Zone_2,57.2,17.0
2017-09-13,12.9,Better_Zone_2,57.2,17.0
2017-09-14,12.2,Better_Zone_2,57.2,17.0
2017-09-15,12.7,Better_Zone_2,57.2,17.0
2017-09-16,12.7,Better_Zone_2,57.2,17.0
2017-09-17,12.1,Better_Zone_2,57.2,17.0
2017-09-18,12.6,Better_Zone_2,57.2,17.0
2017-09-19,11.3,Better_Zone_2,57.2,17.0
2017-09-20,12.1,Better_Zone_2,57.2,17.0
2017-09-21,12.5,Better_Zone_2,57.2,17.0
2017-09-22,14.4,Better_Zone_2,57.2,17.0
2017-09-23,15.0,Better_Zone_2,57.2,17.0
2017-09-24,15.1,Better_Zone_2,57.2,17.0
2017-09-25,14.5,Better_Zone_2,57.2,17.0
2017-09-26,15.0,Better_Zone_2,57.2,17.0
2017-09-27,14.3,Better_Zone_2,57.2,17.0
2017-09-28,14.0,Better_Zone_2,57.2,17.0
2017-09-29,12.7,Better_Zone_2,57.2,17.0
2017-09-30,12.6,Better_Zone_2,57.2,17.0
2017-10-01,12.9,Better_Zone_2,57.2,17.0
2017-10-02,13.1,Better_Zone_2,57.2,17.0
2017-10-03,12.8,Better_Zone_2,57.2,17.0
2017-10-04,11.2,Better_Zone_2,57.2,17.0
2017-10-05,10.4,Better_Zone_2,57.2,17.0
2017-10-06,9.8,Better_Zone_2,57.2,17.0
2017-10-07,9.3,Better_Zone_2,57.2,17.0
2017-10-08,7.3,Better_Zone_2,57.2,17.0
2017-10-09,8.6,Better_Zone_2,57.2,17.0
2017-10-10,9.3,Better_Zone_2,57.2,17.0
2017-10-11,10.2,Better_Zone_2,57.2,17.0
2017-10-12,12.3,Better_Zone_2,57.2,17.0
2017-10-13,9.5,Better_Zone_2,57.2,17.0
2017-10-14,13.9,Better_Zone_2,57.2,17.0
2017-10-15,13.2,Better_Zone_2,57.2,17.0
2017-10-16,14.3,Better_Zone_2,57.2,17.0
2017-10-17,13.5,Better_Zone_2,57.2,17.0
2017-10-18,10.8,Better_Zone_2,57.2,17.0
2017-10-19,7.4,Better_Zone_2,57.2,17.0
2017-10-20,9.6,Better_Zone_2,57.2,17.0
2017-10-21,9.6,Better_Zone_2,57.2,17.0
2017-10-22,9.2,Better_Zone_2,57.2,17.0
2017-10-23,6.6,Better_Zone_2,57.2,17.0
2017-10-24,6.7,Better_Zone_2,57.2,17.0
2017-10-25,10.3,Better_Zone_2,57.2,17.0
2017-10-26,10.4,Better_Zone_2,57.2,17.0
2017-10-27,7.2,Better_Zone_2,57.2,17.0
2017-10-28,8.9,Better_Zone_2,57.2,17.0
2017-10-29,5.6,Better_Zone_2,57.2,17.0
2017-10-30,4.2,Better_Zone_2,57.2,17.0
2017-10-31,4.4,Better_Zone_2,57.2,17.0
2017-11-01,9.3,Better_Zone_2,57.2,17.0
2017-11-02,9.8,Better_Zone_2,57.2,17.0
2017-11-03,6.5,Better_Zone_2,57.2,17.0
2017-11-04,8.9,Better_Zone_2,57.2,17.0
2017-11-05,9.7,Better_Zone_2,57.2,17.0
2017-11-06,7.0,Better_Zone_2,57.2,17.0
2017-11-07,3.8,Better_Zone_2,57.2,17.0
2017-11-08,6.5,Better_Zone_2,57.2,17.0
2017-11-09,6.9,Better_Zone_2,57.2,17.0
2017-11-10,6.6,Better_Zone_2,57.2,17.0
2017-11-11,3.7,Better_Zone_2,57.2,17.0
2017-11-12,3.5,Better_Zone_2,57.2,17.0
2017-11-13,2.1,Better_Zone_2,57.2,17.0
2017-11-14,1.8,Better_Zone_2,57.2,17.0
2017-11-15,4.9,Better_Zone_2,57.2,17.0
2017-11-16,4.7,Better_Zone_2,57.2,17.0
2017-11-17,6.3,Better_Zone_2,57.2,17.0
2017-11-18,5.0,Better_Zone_2,57.2,17.0
2017-11-19,2.7,Better_Zone_2,57.2,17.0
2017-11-20,0.5,Better_Zone_2,57.2,17.0
2017-11-21,0.0,Better_Zone_2,57.2,17.0
2017-11-22,3.1,Better_Zone_2,57.2,17.0
2017-11-23,8.2,Better_Zone_2,57.2,17.0
2017-11-24,6.3,Better_Zone_2,57.2,17.0
2017-11-25,2.4,Better_Zone_2,57.2,17.0
2017-11-26,2.8,Better_Zone_2,57.2,17.0
2017-11-27,4.9,Better_Zone_2,57.2,17.0
2017-11-28,5.0,Better_Zone_2,57.2,17.0
2017-11-29,3.8,Better_Zone_2,57.2,17.0
2017-11-30,1.1,Better_Zone_2,57.2,17.0
2017-12-01,2.6,Better_Zone_2,57.2,17.0
2017-12-02,1.2,Better_Zone_2,57.2,17.0
2017-12-03,3.6,Better_Zone_2,57.2,17.0
2017-12-04,0.9,Better_Zone_2,57.2,17.0
2017-12-05,2.9,Better_Zone_2,57.2,17.0
2017-12-06,2.9,Better_Zone_2,57.2,17.0
2017-12-07,6.7,Better_Zone_2,57.2,17.0
2017-12-08,4.3,Better_Zone_2,57.2,17.0
2017-12-09,2.7,Better_Zone_2,57.2,17.0
2017-12-10,1.0,Better_Zone_2,57.2,17.0
2017-12-11,2.5,Better_Zone_2,57.2,17.0
2017-12-12,2.3,Better_Zone_2,57.2,17.0
2017-12-13,1.9,Better_Zone_2,57.2,17.0
2017-12-14,2.8,Better_Zone_2,57.2,17.0
2017-12-15,1.5,Better_Zone_2,57.2,17.0
2017-12-16,0.7,Better_Zone_2,57.2,17.0
2017-12-17,-0.7,Better_Zone_2,57.2,17.0
2017-12-18,-0.2,Better_Zone_2,57.2,17.0
2017-12-19,1.0,Better_Zone_2,57.2,17.0
2017-12-20,2.0,Better_Zone_2,57.2,17.0
2017-12-21,3.3,Better_Zone_2,57.2,17.0
2017-12-22,1.5,Better_Zone_2,57.2,17.0
2017-12-23,6.5,Better_Zone_2,57.2,17.0
2017-12-24,4.4,Better_Zone_2,57.2,17.0
2017-12-25,5.8,Better_Zone_2,57.2,17.0
2017-12-26,5.6,Better_Zone_2,57.2,17.0
2017-12-27,3.9,Better_Zone_2,57.2,17.0
2017-12-28,4.4,Better_Zone_2,57.2,17.0
2017-12-29,2.3,Better_Zone_2,57.2,17.0
2017-12-30,1.9,Better_Zone_2,57.2,17.0
2017-12-31,2.6,Better_Zone_2,57.2,17.0
2018-01-01,4.3,Better_Zone_2,57.2,17.0
2018-01-02,4.5,Better_Zone_2,57.2,17.0
2018-01-03,3.8,Better_Zone_2,57.2,17.0
2018-01-04,3.2,Better_Zone_2,57.2,17.0
2018-01-05,2.0,Better_Zone_2,57.2,17.0
2018-01-06,0.1,Better_Zone_2,57.2,17.0
2018-01-07,-1.6,Better_Zone_2,57.2,17.0
2018-01-08,0.2,Better_Zone_2,57.2,17.0
2018-01-09,-1.0,Better_Zone_2,57.2,17.0
2018-01-10,2.9,Better_Zone_2,57.2,17.0
2018-01-11,2.0,Better_Zone_2,57.2,17.0
2018-01-12,0.9,Better_Zone_2,57.2,17.0
2018-01-13,0.6,Better_Zone_2,57.2,17.0
2018-01-14,0.1,Better_Zone_2,57.2,17.0
2018-01-15,-1.0,Better_Zone_2,57.2,17.0
2018-01-16,1.2,Better_Zone_2,57.2,17.0
2018-01-17,0.7,Better_Zone_2,57.2,17.0
2018-01-18,0.1,Better_Zone_2,57.2,17.0
2018-01-19,-0.7,Better_Zone_2,57.2,17.0
2018-01-20,-0.5,Better_Zone_2,57.2,17.0
2018-01-21,-0.6,Better_Zone_2,57.2,17.0
2018-01-22,-1.8,Better_Zone_2,57.2,17.0
2018-01-23,-0.7,Better_Zone_2,57.2,17.0
2018-01-24,5.2,Better_Zone_2,57.2,17.0
2018-01-25,5.6,Better_Zone_2,57.2,17.0
2018-01-26,3.1,Better_Zone_2,57.2,17.0
2018-01-27,2.0,Better_Zone_2,57.2,17.0
2018-01-28,4.4,Better_Zone_2,57.2,17.0
2018-01-29,3.1,Better_Zone_2,57.2,17.0
2018-01-30,1.3,Better_Zone_2,57.2,17.0
2018-01-31,2.9,Better_Zone_2,57.2,17.0
2018-02-01,2.3,Better_Zone_2,57.2,17.0
2018-02-02,0.3,Better_Zone_2,57.2,17.0
2018-02-03,-0.4,Better_Zone_2,57.2,17.0
2018-02-04,-0.7,Better_Zone_2,57.2,17.0
2018-02-05,-2.8,Better_Zone_2,57.2,17.0
2018-02-06,-5.1,Better_Zone_2,57.2,17.0
2018-02-07,-3.0,Better_Zone_2,57.2,17.0
2018-02-08,-0.4,Better_Zone_2,57.2,17.0
2018-02-09,-3.0,Better_Zone_2,57.2,17.0
2018-02-10,-0.3,Better_Zone_2,57.2,17.0
2018-02-11,0.1,Better_Zone_2,57.2,17.0
2018-02-12,1.9,Better_Zone_2,57.2,17.0
2018-02-13,0.4,Better_Zone_2,57.2,17.0
2018-02-14,-1.7,Better_Zone_2,57.2,17.0
2018-02-15,-0.5,Better_Zone_2,57.2,17.0
2018-02-16,0.3,Better_Zone_2,57.2,17.0
2018-02-17,-1.4,Better_Zone_2,57.2,17.0
2018-02-18,-1.4,Better_Zone_2,57.2,17.0
2018-02-19,0.2,Better_Zone_2,57.2,17.0
2018-02-20,-1.3,Better_Zone_2,57.2,17.0
2018-02-21,-2.3,Better_Zone_2,57.2,17.0
2018-02-22,-3.0,Better_Zone_2,57.2,17.0
2018-02-23,-3.0,Better_Zone_2,57.2,17.0
2018-02-24,-4.1,Better_Zone_2,57.2,17.0
2018-02-25,-4.2,Better_Zone_2,57.2,17.0
2018-02-26,-3.7,Better_Zone_2,57.2,17.0
2018-02-27,-7.6,Better_Zone_2,57.2,17.0
2018-02-28,-7.4,Better_Zone_2,57.2,17.0
2018-03-01,-4.9,Better_Zone_2,57.2,17.0
2018-03-02,-2.9,Better_Zone_2,57.2,17.0
2018-03-03,-2.2,Better_Zone_2,57.2,17.0
2018-03-04,-2.8,Better_Zone_2,57.2,17.0
2018-03-05,-1.5,Better_Zone_2,57.2,17.0
2018-03-06,1.2,Better_Zone_2,57.2,17.0
2018-03-07,0.5,Better_Zone_2,57.2,17.0
2018-03-08,1.0,Better_Zone_2,57.2,17.0
2018-03-09,1.4,Better_Zone_2,57.2,17.0
2018-03-10,-0.1,Better_Zone_2,57.2,17.0
2018-03-11,1.3,Better_Zone_2,57.2,17.0
2018-03-12,3.1,Better_Zone_2,57.2,17.0
2018-03-13,1.7,Better_Zone_2,57.2,17.0
2018-03-14,-0.7,Better_Zone_2,57.2,17.0
2018-03-15,-1.4,Better_Zone_2,57.2,17.0
2018-03-16,-3.1,Better_Zone_2,57.2,17.0
2018-03-17,-2.9,Better_Zone_2,57.2,17.0
2018-03-18,-2.2,Better_Zone_2,57.2,17.0
2018-03-19,-0.1,Better_Zone_2,57.2,17.0
2018-03-20,-0.4,Better_Zone_2,57.2,17.0
2018-03-21,0.6,Better_Zone_2,57.2,17.0
2018-03-22,2.4,Better_Zone_2,57.2,17.0
2018-03-23,1.4,Better_Zone_2,57.2,17.0
2018-03-24,1.4,Better_Zone_2,57.2,17.0
2018-03-25,4.1,Better_Zone_2,57.2,17.0
2018-03-26,0.0,Better_Zone_2,57.2,17.0
2018-03-27,-1.4,Better_Zone_2,57.2,17.0
2018-03-28,-1.7,Better_Zone_2,57.2,17.0
2018-03-29,0.7,Better_Zone_2,57.2,17.0
2018-03-30,0.4,Better_Zone_2,57.2,17.0
2018-03-31,1.2,Better_Zone_2,57.2,17.0
2018-04-01,1.2,Better_Zone_2,57.2,17.0
2018-04-02,2.1,Better_Zone_2,57.2,17.0
2018-04-03,0.7,Better_Zone_2,57.2,17.0
2018-04-04,6.3,Better_Zone_2,57.2,17.0
2018-04-05,7.0,Better_Zone_2,57.2,17.0
2018-04-06,5.3,Better_Zone_2,57.2,17.0
2018-04-07,3.8,Better_Zone_2,57.2,17.0
2018-04-08,8.7,Better_Zone_2,57.2,17.0
2018-04-09,10.0,Better_Zone_2,57.2,17.0
2018-04-10,3.6,Better_Zone_2,57.2,17.0
2018-04-11,4.2,Better_Zone_2,57.2,17.0
2018-04-12,5.8,Better_Zone_2,57.2,17.0
2018-04-13,7.9,Better_Zone_2,57.2,17.0
2018-04-14,8.1,Better_Zone_2,57.2,17.0
2018-04-15,7.7,Better_Zone_2,57.2,17.0
2018-04-16,8.3,Better_Zone_2,57.2,17.0
2018-04-17,10.5,Better_Zone_2,57.2,17.0
2018-04-18,11.9,Better_Zone_2,57.2,17.0
2018-04-19,12.0,Better_Zone_2,57.2,17.0
2018-04-20,15.1,Better_Zone_2,57.2,17.0
2018-04-21,13.7,Better_Zone_2,57.2,17.0
2018-04-22,9.1,Better_Zone_2,57.2,17.0
2018-04-23,8.1,Better_Zone_2,57.2,17.0
2018-04-24,9.4,Better_Zone_2,57.2,17.0
2018-04-25,8.9,Better_Zone_2,57.2,17.0
2018-04-26,8.8,Better_Zone_2,57.2,17.0
2018-04-27,8.2,Better_Zone_2,57.2,17.0
2018-04-28,8.4,Better_Zone_2,57.2,17.0
2018-04-29,9.0,Better_Zone_2,57.2,17.0
2018-04-30,8.7,Better_Zone_2,57.2,17.0
2018-05-01,10.5,Better_Zone_2,57.2,17.0
2018-05-02,10.1,Better_Zone_2,57.2,17.0
2018-05-03,8.4,Better_Zone_2,57.2,17.0
2018-05-04,9.7,Better_Zone_2,57.2,17.0
2018-05-05,12.2,Better_Zone_2,57.2,17.0
2018-05-06,14.9,Better_Zone_2,57.2,17.0
2018-05-07,16.1,Better_Zone_2,57.2,17.0
2018-05-08,15.9,Better_Zone_2,57.2,17.0
2018-05-09,15.0,Better_Zone_2,57.2,17.0
2018-05-10,14.9,Better_Zone_2,57.2,17.0
2018-05-11,15.7,Better_Zone_2,57.2,17.0
2018-05-12,14.6,Better_Zone_2,57.2,17.0
2018-05-13,17.0,Better_Zone_2,57.2,17.0
2018-05-14,17.3,Better_Zone_2,57.2,17.0
2018-05-15,16.7,Better_Zone_2,57.2,17.0
2018-05-16,18.1,Better_Zone_2,57.2,17.0
2018-05-17,13.3,Better_Zone_2,57.2,17.0
2018-05-18,13.0,Better_Zone_2,57.2,17.0
2018-05-19,12.7,Better_Zone_2,57.2,17.0
2018-05-20,15.6,Better_Zone_2,57.2,17.0
2018-05-21,16.4,Better_Zone_2,57.2,17.0
2018-05-22,15.5,Better_Zone_2,57.2,17.0
2018-05-23,17.5,Better_Zone_2,57.2,17.0
2018-05-24,15.3,Better_Zone_2,57.2,17.0
2018-05-25,16.2,Better_Zone_2,57.2,17.0
2018-05-26,16.7,Better_Zone_2,57.2,17.0
2018-05-27,16.0,Better_Zone_2,57.2,17.0
2018-05-28,17.3,Better_Zone_2,57.2,17.0
2018-05-29,19.5,Better_Zone_2,57.2,17.0
2018-05-30,19.2,Better_Zone_2,57.2,17.0
2018-05-31,16.8,Better_Zone_2,57.2,17.0
2018-06-01,17.9,Better_Zone_2,57.2,17.0
2018-06-02,20.7,Better_Zone_2,57.2,17.0
2018-06-03,23.5,Better_Zone_2,57.2,17.0
2018-06-04,19.1,Better_Zone_2,57.2,17.0
2018-06-05,13.1,Better_Zone_2,57.2,17.0
2018-06-06,15.6,Better_Zone_2,57.2,17.0
2018-06-07,19.4,Better_Zone_2,57.2,17.0
2018-06-08,18.4,Better_Zone_2,57.2,17.0
2018-06-09,17.4,Better_Zone_2,57.2,17.0
2018-06-10,19.3,Better_Zone_2,57.2,17.0
2018-06-11,19.3,Better_Zone_2,57.2,17.0
2018-06-12,17.1,Better_Zone_2,57.2,17.0
2018-06-13,16.4,Better_Zone_2,57.2,17.0
2018-06-14,18.2,Better_Zone_2,57.2,17.0
2018-06-15,19.3,Better_Zone_2,57.2,17.0
2018-06-16,18.3,Better_Zone_2,57.2,17.0
2018-06-17,17.9,Better_Zone_2,57.2,17.0
2018-06-18,18.3,Better_Zone_2,57.2,17.0
2018-06-19,18.0,Better_Zone_2,57.2,17.0
2018-06-20,17.6,Better_Zone_2,57.2,17.0
2018-06-21,16.0,Better_Zone_2,57.2,17.0
2018-06-22,13.8,Better_Zone_2,57.2,17.0
2018-06-23,15.0,Better_Zone_2,57.2,17.0
2018-06-24,16.6,Better_Zone_2,57.2,17.0
2018-06-25,17.2,Better_Zone_2,57.2,17.0
2018-06-26,17.9,Better_Zone_2,57.2,17.0
2018-06-27,18.6,Better_Zone_2,57.2,17.0
2018-06-28,21.1,Better_Zone_2,57.2,17.0
2018-06-29,17.1,Better_Zone_2,57.2,17.0
2018-06-30,15.6,Better_Zone_2,57.2,17.0
2018-07-01,15.3,Better_Zone_2,57.2,17.0
2018-07-02,15.7,Better_Zone_2,57.2,17.0
2018-07-03,17.4,Better_Zone_2,57.2,17.0
2018-07-04,19.3,Better_Zone_2,57.2,17.0
2018-07-05,17.9,Better_Zone_2,57.2,17.0
2018-07-06,20.7,Better_Zone_2,57.2,17.0
2018-07-07,17.6,Better_Zone_2,57.2,17.0
2018-07-08,18.9,Better_Zone_2,57.2,17.0
2018-07-09,18.7,Better_Zone_2,57.2,17.0
2018-07-10,18.9,Better_Zone_2,57.2,17.0
2018-07-11,19.2,Better_Zone_2,57.2,17.0
2018-07-12,20.0,Better_Zone_2,57.2,17.0
2018-07-13,20.1,Better_Zone_2,57.2,17.0
2018-07-14,21.9,Better_Zone_2,57.2,17.0
2018-07-15,22.6,Better_Zone_2,57.2,17.0
2018-07-16,23.3,Better_Zone_2,57.2,17.0
2018-07-17,24.2,Better_Zone_2,57.2,17.0
2018-07-18,25.1,Better_Zone_2,57.2,17.0
2018-07-19,22.3,Better_Zone_2,57.2,17.0
2018-07-20,23.9,Better_Zone_2,57.2,17.0
2018-07-21,24.7,Better_Zone_2,57.2,17.0
2018-07-22,23.6,Better_Zone_2,57.2,17.0
2018-07-23,22.6,Better_Zone_2,57.2,17.0
2018-07-24,23.4,Better_Zone_2,57.2,17.0
2018-07-25,23.8,Better_Zone_2,57.2,17.0
2018-07-26,24.0,Better_Zone_2,57.2,17.0
2018-07-27,24.3,Better_Zone_2,57.2,17.0
2018-07-28,24.8,Better_Zone_2,57.2,17.0
2018-07-29,23.6,Better_Zone_2,57.2,17.0
2018-07-30,24.9,Better_Zone_2,57.2,17.0
2018-07-31,24.3,Better_Zone_2,57.2,17.0
2018-08-01,25.5,Better_Zone_2,57.2,17.0
2018-08-02,26.3,Better_Zone_2,57.2,17.0
2018-08-03,24.4,Better_Zone_2,57.2,17.0
2018-08-04,24.2,Better_Zone_2,57.2,17.0
2018-08-05,22.8,Better_Zone_2,57.2,17.0
2018-08-06,21.4,Better_Zone_2,57.2,17.0
2018-08-07,21.9,Better_Zone_2,57.2,17.0
2018-08-08,24.7,Better_Zone_2,57.2,17.0
2018-08-09,25.3,Better_Zone_2,57.2,17.0
2018-08-10,23.6,Better_Zone_2,57.2,17.0
2018-08-11,18.4,Better_Zone_2,57.2,17.0
2018-08-12,17.5,Better_Zone_2,57.2,17.0
2018-08-13,17.0,Better_Zone_2,57.2,17.0
2018-08-14,18.1,Better_Zone_2,57.2,17.0
2018-08-15,18.4,Better_Zone_2,57.2,17.0
2018-08-16,19.7,Better_Zone_2,57.2,17.0
2018-08-17,21.4,Better_Zone_2,57.2,17.0
2018-08-18,18.9,Better_Zone_2,57.2,17.0
2018-08-19,19.6,Better_Zone_2,57.2,17.0
2018-08-20,18.1,Better_Zone_2,57.2,17.0
2018-08-21,16.4,Better_Zone_2,57.2,17.0
2018-08-22,17.2,Better_Zone_2,57.2,17.0
2018-08-23,19.9,Better_Zone_2,57.2,17.0
2018-08-24,18.8,Better_Zone_2,57.2,17.0
2018-08-25,16.1,Better_Zone_2,57.2,17.0
2018-08-26,14.9,Better_Zone_2,57.2,17.0
2018-08-27,15.1,Better_Zone_2,57.2,17.0
2018-08-28,16.9,Better_Zone_2,57.2,17.0
2018-08-29,16.5,Better_Zone_2,57.2,17.0
2018-08-30,17.2,Better_Zone_2,57.2,17.0
2018-08-31,16.5,Better_Zone_2,57.2,17.0
2018-09-01,16.4,Better_Zone_2,57.2,17.0
2018-09-02,16.5,Better_Zone_2,57.2,17.0
2018-09-03,15.6,Better_Zone_2,57.2,17.0
2018-09-04,16.7,Better_Zone_2,57.2,17.0
2018-09-05,17.3,Better_Zone_2,57.2,17.0
2018-09-06,17.1,Better_Zone_2,57.2,17.0
2018-09-07,18.5,Better_Zone_2,57.2,17.0
2018-09-08,16.3,Better_Zone_2,57.2,17.0
2018-09-09,16.1,Better_Zone_2,57.2,17.0
2018-09-10,17.5,Better_Zone_2,57.2,17.0
2018-09-11,15.4,Better_Zone_2,57.2,17.0
2018-09-12,14.7,Better_Zone_2,57.2,17.0
2018-09-13,14.3,Better_Zone_2,57.2,17.0
2018-09-14,14.7,Better_Zone_2,57.2,17.0
2018-09-15,14.0,Better_Zone_2,57.2,17.0
2018-09-16,13.3,Better_Zone_2,57.2,17.0
2018-09-17,16.0,Better_Zone_2,57.2,17.0
2018-09-18,17.7,Better_Zone_2,57.2,17.0
2018-09-19,18.5,Better_Zone_2,57.2,17.0
